State,Year,Quarter,registered_users,app_opens,brand,count,percentage,insurance_count,insurance_amount
chhattisgarh,2021,3,5206084,276486076,Infinix,38832,0.0074589653182699,4676,3568837.0
chhattisgarh,2021,3,5206084,276486076,Others,343945,0.0660659720434783,4676,3568837.0
chhattisgarh,2021,4,5565481,251752583,Vivo,1423389,0.2557530966326181,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Xiaomi,1243356,0.2234049491858835,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Samsung,821562,0.1476174296525313,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Oppo,651316,0.1170278004722323,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Realme,551719,0.099132312193681,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Micromax,262792,0.0472182009066242,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,OnePlus,87470,0.0157165211775945,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Apple,87360,0.0156967564887922,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Infinix,47609,0.0085543369926157,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Tecno,44668,0.0080259010856384,6029,8229039.0
chhattisgarh,2021,4,5565481,251752583,Others,344240,0.0618526952117885,6029,8229039.0
chhattisgarh,2022,1,5916961,448503438,Vivo,1531319,0.2588016044046936,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Xiaomi,1301387,0.2199417910647036,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Samsung,843988,0.1426387633787006,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Oppo,702141,0.1186658151033951,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Realme,629948,0.1064647882587024,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Micromax,255953,0.0432575100630205,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,OnePlus,99485,0.0168135297832789,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Apple,96555,0.0163183431494647,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Tecno,57754,0.0097607538734833,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Infinix,53501,0.0090419727289059,6612,10139190.0
chhattisgarh,2022,1,5916961,448503438,Others,344930,0.058295128191651,6612,10139190.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Xiaomi,58073,0.2372127411014076,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Vivo,56525,0.230889573308716,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Samsung,42346,0.172972133946588,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Oppo,29921,0.1222193175226906,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Realme,16175,0.0660705678596812,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Apple,4502,0.0183894711903731,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Motorola,4308,0.0175970328494285,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Lenovo,4157,0.0169802380582809,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Huawei,4069,0.0166207814912545,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,OnePlus,2817,0.0115066948785608,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Others,21921,0.0895414477930183,651,101029.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Vivo,63527,0.2370888164033051,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Xiaomi,62612,0.2336739492285759,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Samsung,46194,0.1724004090376419,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Oppo,33220,0.1239802049666723,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Realme,18327,0.0683981100669537,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Apple,4852,0.0181081262642472,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Motorola,4473,0.0166936621558075,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Huawei,4325,0.0161413120554141,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Lenovo,4294,0.0160256171019533,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,OnePlus,2971,0.0110880550558694,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Others,23151,0.086401737663559,257,65504.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Vivo,71995,0.2428219215967999,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Xiaomi,68314,0.2304067886931563,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Samsung,50714,0.1710461967061617,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Oppo,36932,0.1245628058672548,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Realme,20993,0.0708043697490328,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Apple,5335,0.0179936794460577,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Motorola,4712,0.0158924494001544,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Huawei,4635,0.0156327468102113,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Lenovo,4516,0.0152313882621174,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,OnePlus,3173,0.0107017703622007,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Others,25174,0.0849058831068524,232,149513.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Vivo,79699,0.2479775728384921,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Xiaomi,73383,0.2283258036814397,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Samsung,54230,0.168732653797807,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Oppo,40045,0.1245970702808995,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Realme,23882,0.0743070853402033,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Apple,5784,0.0179964903110181,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Huawei,4871,0.0151557580057001,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Motorola,4859,0.0151184208888722,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Lenovo,4531,0.0140978730289113,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Tecno,3575,0.0111233493882935,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Others,26537,0.0825679224383626,467,285691.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Vivo,87001,0.2521811973541569,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Xiaomi,77605,0.2249459410888305,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Samsung,57137,0.1656173730557633,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Oppo,43131,0.1250195655576618,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Realme,27996,0.0811492373780413,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Apple,6273,0.0181829249204334,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Huawei,4834,0.0140118378870357,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Motorola,4803,0.0139219812518478,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Tecno,4453,0.0129074708545655,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Lenovo,4280,0.0124060128581946,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Others,27481,0.0796564577934688,368,275638.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Vivo,95723,0.2574070787417243,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Xiaomi,82367,0.2214916880448754,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Samsung,59023,0.1587177377283703,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Oppo,46708,0.1256016822902381,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Realme,32929,0.0885488095430172,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Apple,6802,0.0182911416232379,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Tecno,5777,0.0155348316903037,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Motorola,4807,0.0129264213147463,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Huawei,4785,0.0128672614917956,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Infinix,4734,0.0127301182658642,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Others,28219,0.0758832292658266,360,273596.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Vivo,104203,0.2611846211302802,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Xiaomi,85964,0.2154686023515965,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Samsung,61231,0.1534753849354451,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Oppo,50155,0.1257134120206635,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Realme,39211,0.0982822968545955,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Apple,7542,0.0189040086424054,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Tecno,6955,0.0174326942598687,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Infinix,6018,0.0150841055436218,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,OnePlus,5332,0.0133646478495499,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Motorola,4828,0.0121013728090073,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Others,27524,0.0689888536029657,421,425384.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Vivo,111699,0.2630873589749629,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Xiaomi,89446,0.2106743293214311,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Samsung,63414,0.1493605294768825,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Oppo,53652,0.1263678545351767,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Realme,44772,0.105452575547024,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Apple,8300,0.0195491909461337,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Tecno,8287,0.0195185717313988,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Infinix,6909,0.0162729349694985,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,OnePlus,5945,0.0140024024306945,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Motorola,4850,0.0114233224203311,493,720741.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Others,27296,0.0642909296464658,493,720741.0
delhi,2020,2,8391139,142852253,Xiaomi,2125586,0.2533131676164583,11716,1897480.0
delhi,2020,2,8391139,142852253,Samsung,1585854,0.1889915063974032,11716,1897480.0
delhi,2020,2,8391139,142852253,Vivo,1364186,0.16257459207862,11716,1897480.0
delhi,2020,2,8391139,142852253,Oppo,1002444,0.119464592351527,11716,1897480.0
delhi,2020,2,8391139,142852253,Apple,458450,0.0546350143883923,11716,1897480.0
delhi,2020,2,8391139,142852253,Realme,366179,0.0436387718043998,11716,1897480.0
delhi,2020,2,8391139,142852253,OnePlus,233802,0.0278629635380846,11716,1897480.0
delhi,2020,2,8391139,142852253,Motorola,231246,0.0275583564996361,11716,1897480.0
delhi,2020,2,8391139,142852253,Huawei,150807,0.0179721727884617,11716,1897480.0
delhi,2020,2,8391139,142852253,Lenovo,127388,0.0151812525093434,11716,1897480.0
delhi,2020,2,8391139,142852253,Others,745197,0.0888076100276732,11716,1897480.0
delhi,2020,3,9044174,190025029,Xiaomi,2264717,0.2504061730789346,7588,1927285.0
delhi,2020,3,9044174,190025029,Samsung,1707446,0.1887896009077224,7588,1927285.0
delhi,2020,3,9044174,190025029,Vivo,1516602,0.1676882819813064,7588,1927285.0
delhi,2020,3,9044174,190025029,Oppo,1106202,0.1223110037467213,7588,1927285.0
delhi,2020,3,9044174,190025029,Apple,485868,0.0537216555099448,7588,1927285.0
delhi,2020,3,9044174,190025029,Realme,406930,0.0449936058284592,7588,1927285.0
delhi,2020,3,9044174,190025029,OnePlus,244532,0.0270375160849404,7588,1927285.0
delhi,2020,3,9044174,190025029,Motorola,238737,0.0263967721098687,7588,1927285.0
delhi,2020,3,9044174,190025029,Huawei,159503,0.0176359941770249,7588,1927285.0
delhi,2020,3,9044174,190025029,Lenovo,131036,0.0144884430573759,7588,1927285.0
delhi,2020,3,9044174,190025029,Others,782601,0.086530953517701,7588,1927285.0
delhi,2020,4,9747968,243433752,Xiaomi,2416705,0.2479188483179263,9725,8045442.0
delhi,2020,4,9747968,243433752,Samsung,1842707,0.189034986573612,9725,8045442.0
delhi,2020,4,9747968,243433752,Vivo,1673743,0.1717017331201743,9725,8045442.0
delhi,2020,4,9747968,243433752,Oppo,1209582,0.1240855530096118,9725,8045442.0
delhi,2020,4,9747968,243433752,Apple,518592,0.0532000105047534,9725,8045442.0
delhi,2020,4,9747968,243433752,Realme,452392,0.0464088515678344,9725,8045442.0
delhi,2020,4,9747968,243433752,OnePlus,256533,0.0263165615644204,9725,8045442.0
delhi,2020,4,9747968,243433752,Motorola,246834,0.025321584970324,9725,8045442.0
delhi,2020,4,9747968,243433752,Huawei,168898,0.0173264828115972,9725,8045442.0
delhi,2020,4,9747968,243433752,Lenovo,134947,0.0138436030975891,9725,8045442.0
delhi,2020,4,9747968,243433752,Others,827035,0.0848417844621566,9725,8045442.0
delhi,2021,1,10467210,281201600,Xiaomi,2575350,0.2460397756422198,12822,9655261.0
delhi,2021,1,10467210,281201600,Samsung,1963994,0.1876329986691773,12822,9655261.0
delhi,2021,1,10467210,281201600,Vivo,1839180,0.1757087132101104,12822,9655261.0
delhi,2021,1,10467210,281201600,Oppo,1318743,0.1259880139979994,12822,9655261.0
delhi,2021,1,10467210,281201600,Apple,555462,0.0530668630895912,12822,9655261.0
delhi,2021,1,10467210,281201600,Realme,511070,0.0488258093608516,12822,9655261.0
delhi,2021,1,10467210,281201600,OnePlus,269742,0.0257701909104718,12822,9655261.0
delhi,2021,1,10467210,281201600,Motorola,253270,0.0241965146395266,12822,9655261.0
delhi,2021,1,10467210,281201600,Huawei,175712,0.0167868992787954,12822,9655261.0
delhi,2021,1,10467210,281201600,Lenovo,137068,0.013094989018086,12822,9655261.0
delhi,2021,1,10467210,281201600,Others,867619,0.0828892321831701,12822,9655261.0
delhi,2021,2,11182699,164997774,Xiaomi,2731995,0.2443055115764092,13292,10840929.0
delhi,2021,2,11182699,164997774,Samsung,2070161,0.1851217671154343,13292,10840929.0
delhi,2021,2,11182699,164997774,Vivo,2011494,0.1798755380968404,13292,10840929.0
delhi,2021,2,11182699,164997774,Oppo,1432860,0.1281318579709603,13292,10840929.0
delhi,2021,2,11182699,164997774,Realme,596308,0.0533241572539867,13292,10840929.0
delhi,2021,2,11182699,164997774,Apple,591905,0.0529304240416378,13292,10840929.0
delhi,2021,2,11182699,164997774,OnePlus,291216,0.0260416559544346,13292,10840929.0
delhi,2021,2,11182699,164997774,Motorola,252565,0.0225853347210722,13292,10840929.0
delhi,2021,2,11182699,164997774,Huawei,176234,0.0157595228128737,13292,10840929.0
delhi,2021,2,11182699,164997774,Lenovo,134680,0.0120436041424346,13292,10840929.0
delhi,2021,2,11182699,164997774,Others,893281,0.0798806263139158,13292,10840929.0
delhi,2021,3,11980061,223844376,Xiaomi,2897206,0.2418356634411127,16679,15007079.0
delhi,2021,3,11980061,223844376,Vivo,2220413,0.1853423784736989,16679,15007079.0
delhi,2021,3,11980061,223844376,Samsung,2149622,0.179433310064114,16679,15007079.0
delhi,2021,3,11980061,223844376,Oppo,1566918,0.1307938248394561,16679,15007079.0
delhi,2021,3,11980061,223844376,Realme,707377,0.0590461935043569,16679,15007079.0
delhi,2021,3,11980061,223844376,Apple,631640,0.0527242724390134,16679,15007079.0
delhi,2021,3,11980061,223844376,OnePlus,331920,0.0277060358874633,16679,15007079.0
delhi,2021,3,11980061,223844376,Motorola,250528,0.0209120804977537,16679,15007079.0
delhi,2021,3,11980061,223844376,Huawei,172290,0.0143813958877171,16679,15007079.0
delhi,2021,3,11980061,223844376,Tecno,148235,0.0123734762285434,16679,15007079.0
delhi,2021,3,11980061,223844376,Others,903912,0.0754513687367702,16679,15007079.0
delhi,2021,4,12785127,345669353,Xiaomi,3028207,0.2368538849868288,34251,36578331.0
delhi,2021,4,12785127,345669353,Vivo,2413197,0.1887503346662102,34251,36578331.0
delhi,2021,4,12785127,345669353,Samsung,2238115,0.1750561414055566,34251,36578331.0
delhi,2021,4,12785127,345669353,Oppo,1697646,0.1327828812337961,34251,36578331.0
delhi,2021,4,12785127,345669353,Realme,840595,0.0657478803300115,34251,36578331.0
delhi,2021,4,12785127,345669353,Apple,705541,0.0551845124416832,34251,36578331.0
delhi,2021,4,12785127,345669353,OnePlus,369158,0.028874019006616,34251,36578331.0
delhi,2021,4,12785127,345669353,Motorola,250976,0.0196303094994676,34251,36578331.0
delhi,2021,4,12785127,345669353,Tecno,176336,0.0137922759781737,34251,36578331.0
delhi,2021,4,12785127,345669353,Huawei,166930,0.0130565773808895,34251,36578331.0
delhi,2021,4,12785127,345669353,Others,898426,0.0702711830707665,34251,36578331.0
delhi,2022,1,13539197,57524153,Xiaomi,3155264,0.2330466127348616,28232,35442069.0
delhi,2022,1,13539197,57524153,Vivo,2586749,0.1910563085831456,28232,35442069.0
delhi,2022,1,13539197,57524153,Samsung,2320460,0.1713883031615538,28232,35442069.0
delhi,2022,1,13539197,57524153,Oppo,1817979,0.1342752454226052,28232,35442069.0
delhi,2022,1,13539197,57524153,Realme,964540,0.0712405617556196,28232,35442069.0
delhi,2022,1,13539197,57524153,Apple,761100,0.0562145598442802,28232,35442069.0
delhi,2022,1,13539197,57524153,OnePlus,404741,0.0298940180868924,28232,35442069.0
delhi,2022,1,13539197,57524153,Motorola,252427,0.0186441633133781,28232,35442069.0
delhi,2022,1,13539197,57524153,Tecno,206904,0.0152818516489567,28232,35442069.0
delhi,2022,1,13539197,57524153,Huawei,164421,0.0121440732415666,28232,35442069.0
delhi,2022,1,13539197,57524153,Others,904612,0.0668143022071397,28232,35442069.0
goa,2020,2,430639,5310126,Xiaomi,109624,0.2545612450335431,341,71100.0
goa,2020,2,430639,5310126,Samsung,90927,0.2111443691816115,341,71100.0
goa,2020,2,430639,5310126,Vivo,61868,0.1436655760393276,341,71100.0
goa,2020,2,430639,5310126,Oppo,43887,0.1019113456979047,341,71100.0
goa,2020,2,430639,5310126,Realme,21236,0.0493127654485543,341,71100.0
goa,2020,2,430639,5310126,Apple,20388,0.047343598698678,341,71100.0
goa,2020,2,430639,5310126,OnePlus,15482,0.0359512259688509,341,71100.0
goa,2020,2,430639,5310126,Motorola,13908,0.0322961924024531,341,71100.0
goa,2020,2,430639,5310126,Huawei,9221,0.021412366274304,341,71100.0
goa,2020,2,430639,5310126,Lenovo,7481,0.0173718590280954,341,71100.0
goa,2020,2,430639,5310126,Others,36617,0.0850294562266771,341,71100.0
goa,2020,3,474962,6129766,Xiaomi,119983,0.2526159987535845,683,196864.0
goa,2020,3,474962,6129766,Samsung,101577,0.2138634248634627,683,196864.0
goa,2020,3,474962,6129766,Vivo,69991,0.1473612625852173,683,196864.0
goa,2020,3,474962,6129766,Oppo,49411,0.1040314804131699,683,196864.0
goa,2020,3,474962,6129766,Realme,24328,0.0512209397804455,683,196864.0
goa,2020,3,474962,6129766,Apple,21967,0.0462500157907369,683,196864.0
goa,2020,3,474962,6129766,OnePlus,16389,0.0345059183682062,683,196864.0
goa,2020,3,474962,6129766,Motorola,14656,0.0308572054185387,683,196864.0
goa,2020,3,474962,6129766,Huawei,9964,0.0209785203868941,683,196864.0
goa,2020,3,474962,6129766,Lenovo,7790,0.0164013121049683,683,196864.0
goa,2020,3,474962,6129766,Others,38906,0.0819139215347754,683,196864.0
goa,2020,4,527584,10991118,Xiaomi,132099,0.2503847728513374,614,682364.0
goa,2020,4,527584,10991118,Samsung,114296,0.2166403833323224,614,682364.0
goa,2020,4,527584,10991118,Vivo,78921,0.1495894492630557,614,682364.0
goa,2020,4,527584,10991118,Oppo,55468,0.1051358646206101,614,682364.0
goa,2020,4,527584,10991118,Realme,28000,0.0530721174258506,614,682364.0
goa,2020,4,527584,10991118,Apple,24214,0.0458960089767695,614,682364.0
goa,2020,4,527584,10991118,OnePlus,17571,0.0333046491174865,614,682364.0
goa,2020,4,527584,10991118,Motorola,15500,0.0293792078607387,614,682364.0
goa,2020,4,527584,10991118,Huawei,10821,0.020510477952326,614,682364.0
goa,2020,4,527584,10991118,Lenovo,8172,0.0154894765572875,614,682364.0
goa,2020,4,527584,10991118,Others,42522,0.080597592042215,614,682364.0
goa,2021,1,570035,15467672,Xiaomi,142193,0.2494460866438025,879,827384.0
goa,2021,1,570035,15467672,Samsung,123133,0.2160095432736586,879,827384.0
goa,2021,1,570035,15467672,Vivo,87010,0.1526397501907777,879,827384.0
goa,2021,1,570035,15467672,Oppo,60381,0.1059250747761102,879,827384.0
goa,2021,1,570035,15467672,Realme,31824,0.0558281509030147,879,827384.0
goa,2021,1,570035,15467672,Apple,26139,0.0458550790740919,879,827384.0
goa,2021,1,570035,15467672,OnePlus,18577,0.0325892269772908,879,827384.0
goa,2021,1,570035,15467672,Motorola,15944,0.0279702123553816,879,827384.0
goa,2021,1,570035,15467672,Huawei,11414,0.0200233319006727,879,827384.0
goa,2021,1,570035,15467672,Lenovo,8178,0.0143464874963818,879,827384.0
goa,2021,1,570035,15467672,Others,45242,0.079367056408817,879,827384.0
goa,2021,2,609106,12710361,Xiaomi,152107,0.2497217233125268,1016,1028339.0
goa,2021,2,609106,12710361,Samsung,129938,0.2133257593916329,1016,1028339.0
goa,2021,2,609106,12710361,Vivo,94216,0.1546791527254697,1016,1028339.0
goa,2021,2,609106,12710361,Oppo,64685,0.1061966225911417,1016,1028339.0
goa,2021,2,609106,12710361,Realme,37973,0.0623421867458209,1016,1028339.0
goa,2021,2,609106,12710361,Apple,28049,0.0460494560881028,1016,1028339.0
goa,2021,2,609106,12710361,OnePlus,19803,0.0325115825488502,1016,1028339.0
goa,2021,2,609106,12710361,Motorola,15937,0.0261645756239472,1016,1028339.0
goa,2021,2,609106,12710361,Huawei,11315,0.018576405420403,1016,1028339.0
goa,2021,2,609106,12710361,Lenovo,7861,0.012905799647352,1016,1028339.0
goa,2021,2,609106,12710361,Others,47222,0.0775267359047522,1016,1028339.0
goa,2021,3,653458,16575111,Xiaomi,163235,0.2498018235295918,1214,1385986.0
goa,2021,3,653458,16575111,Samsung,135615,0.207534378644075,1214,1385986.0
goa,2021,3,653458,16575111,Vivo,103139,0.1578356986983096,1214,1385986.0
goa,2021,3,653458,16575111,Oppo,69841,0.1068790955195284,1214,1385986.0
goa,2021,3,653458,16575111,Realme,45087,0.0689975484269838,1214,1385986.0
goa,2021,3,653458,16575111,Apple,29989,0.0458927735217871,1214,1385986.0
goa,2021,3,653458,16575111,OnePlus,22136,0.0338751687178058,1214,1385986.0
goa,2021,3,653458,16575111,Motorola,15824,0.0242157873956704,1214,1385986.0
goa,2021,3,653458,16575111,Huawei,11214,0.0171610111131855,1214,1385986.0
goa,2021,3,653458,16575111,Tecno,7719,0.0118125418925164,1214,1385986.0
goa,2021,3,653458,16575111,Others,49659,0.0759941725405458,1214,1385986.0
goa,2021,4,697178,28288254,Xiaomi,172749,0.2477832060105166,2087,2737316.0
goa,2021,4,697178,28288254,Samsung,141066,0.2023385706376277,2087,2737316.0
goa,2021,4,697178,28288254,Vivo,110824,0.1589608392691679,2087,2737316.0
goa,2021,4,697178,28288254,Oppo,75088,0.1077027674424608,2087,2737316.0
goa,2021,4,697178,28288254,Realme,53598,0.0768785016165168,2087,2737316.0
goa,2021,4,697178,28288254,Apple,33398,0.0479045523524838,2087,2737316.0
goa,2021,4,697178,28288254,OnePlus,24355,0.0349336898180952,2087,2737316.0
goa,2021,4,697178,28288254,Motorola,16068,0.0230471988502218,2087,2737316.0
goa,2021,4,697178,28288254,Huawei,10899,0.0156330234172621,2087,2737316.0
goa,2021,4,697178,28288254,Tecno,9081,0.0130253679834991,2087,2737316.0
goa,2021,4,697178,28288254,Others,50052,0.0717922826021475,2087,2737316.0
goa,2022,1,738628,18678798,Xiaomi,181266,0.2454090557086923,2634,3865245.0
goa,2022,1,738628,18678798,Samsung,146487,0.1983231071662596,2634,3865245.0
goa,2022,1,738628,18678798,Vivo,118448,0.1603621850241258,2634,3865245.0
goa,2022,1,738628,18678798,Oppo,80145,0.1085052286130501,2634,3865245.0
goa,2022,1,738628,18678798,Realme,60870,0.0824095485142724,2634,3865245.0
goa,2022,1,738628,18678798,Apple,36235,0.0490571708627346,2634,3865245.0
goa,2022,1,738628,18678798,OnePlus,26283,0.0355835413767146,2634,3865245.0
goa,2022,1,738628,18678798,Motorola,16125,0.0218310164250475,2634,3865245.0
goa,2022,1,738628,18678798,Huawei,10823,0.0146528428383435,2634,3865245.0
goa,2022,1,738628,18678798,Tecno,10780,0.0145946267945433,2634,3865245.0
goa,2022,1,738628,18678798,Others,51166,0.0692716766762159,2634,3865245.0
gujarat,2020,2,11392657,155264359,Xiaomi,2596510,0.2279108376562201,7697,1430591.0
gujarat,2020,2,11392657,155264359,Vivo,2517289,0.2209571480998682,7697,1430591.0
gujarat,2020,2,11392657,155264359,Samsung,2358840,0.2070491545563076,7697,1430591.0
gujarat,2020,2,11392657,155264359,Oppo,1638925,0.1438580131044057,7697,1430591.0
gujarat,2020,2,11392657,155264359,Realme,464677,0.0407874124534777,7697,1430591.0
